3.80369, -0.792546
3.81625, -0.784828
3.8288, -0.776986
3.84135, -0.769022
3.85391, -0.760937
3.86646, -0.752731
3.87901, -0.744408
3.89157, -0.735967
3.90412, -0.727409
3.91668, -0.718738
3.92923, -0.709953
3.94178, -0.701056
3.95434, -0.692048
3.96689, -0.682932
3.97944, -0.673708
3.992, -0.664378
4.00455, -0.654943
4.0171, -0.645405
4.02966, -0.635765
4.04221, -0.626025
4.05476, -0.616186
4.06732, -0.606251
4.07987, -0.596219
4.09242, -0.586094
4.10498, -0.575876
4.11753, -0.565568
4.13008, -0.55517
4.14264, -0.544685
4.15519, -0.534115
4.16774, -0.52346
4.1803, -0.512722
4.19285, -0.501904
4.2054, -0.491006
4.21796, -0.480032
4.23051, -0.468981
4.24306, -0.457857
4.25562, -0.44666
4.26817, -0.435394
4.28073, -0.424058
4.29328, -0.412656
4.30583, -0.401188
4.31839, -0.389658
4.33094, -0.378066
4.34349, -0.366414
4.35605, -0.354705
4.3686, -0.34294
4.38115, -0.331121
4.39371, -0.319249
4.40626, -0.307328
4.41881, -0.295357
4.43137, -0.283341
4.44392, -0.271279
4.45647, -0.259175
4.46903, -0.24703
4.48158, -0.234847
4.49413, -0.222626
4.50669, -0.21037
4.51924, -0.198081
4.53179, -0.18576
4.54435, -0.173411
4.5569, -0.161034
4.56945, -0.148631
4.58201, -0.136206
4.59456, -0.123758
4.60711, -0.111292
4.61967, -0.0988075
4.63222, -0.0863077
4.64478, -0.0737943
4.65733, -0.0612693
4.66988, -0.0487346
4.68244, -0.0361922
4.69499, -0.0236442
4.70754, -0.0110924
4.7201, 0.00146118
4.73265, 0.0140145
4.7452, 0.0265656
4.75776, 0.0391125
4.77031, 0.0516533
4.78286, 0.0641859
4.79542, 0.0767084
4.80797, 0.0892188
4.82052, 0.101715
4.83308, 0.114196
4.84563, 0.126658
4.85818, 0.1391
4.87074, 0.151521
4.88329, 0.163917
4.89584, 0.176288
4.9084, 0.188631
4.92095, 0.200944
4.9335, 0.213226
4.94606, 0.225474
4.95861, 0.237686
4.97116, 0.249861
4.98372, 0.261997
4.99627, 0.274091
5.00883, 0.286142
5.02138, 0.298148
5.03393, 0.310107
5.04649, 0.322017
5.05904, 0.333877
5.07159, 0.345684
5.08415, 0.357436
5.0967, 0.369132
5.10925, 0.38077
5.12181, 0.392348
5.13436, 0.403864
5.14691, 0.415316
5.15947, 0.426703
5.17202, 0.438023
5.18457, 0.449273
5.19713, 0.460453
5.20968, 0.47156
5.22223, 0.482593
5.23479, 0.49355
5.24734, 0.504429
5.25989, 0.515229
5.27245, 0.525947
5.285, 0.536583
5.29755, 0.547134
5.31011, 0.557599
5.32266, 0.567976
5.33521, 0.578263
5.34777, 0.588459
5.36032, 0.598563
5.37288, 0.608572
5.38543, 0.618485
5.39798, 0.628301
5.41054, 0.638018
5.42309, 0.647634
5.43564, 0.657149
5.4482, 0.666559
5.46075, 0.675865
5.4733, 0.685064
5.48586, 0.694155
5.49841, 0.703137
5.51096, 0.712008
5.52352, 0.720767
5.53607, 0.729412
5.54862, 0.737942
5.56118, 0.746356
5.57373, 0.754652
5.58628, 0.76283
5.59884, 0.770887
5.61139, 0.778822
5.62394, 0.786635
5.6365, 0.794324
5.64905, 0.801888
5.6616, 0.809326
5.67416, 0.816635
5.68671, 0.823817
5.69926, 0.830868
5.71182, 0.837789
5.72437, 0.844577
5.73693, 0.851232
5.74948, 0.857753
5.76203, 0.864139
5.77459, 0.870389
5.78714, 0.876502
5.79969, 0.882476
5.81225, 0.888312
5.8248, 0.894007
5.83735, 0.899562
5.84991, 0.904975
5.86246, 0.910245
5.87501, 0.915372
5.88757, 0.920354
5.90012, 0.925192
5.91267, 0.929884
5.92523, 0.934429
5.93778, 0.938827
5.95033, 0.943077
5.96289, 0.947178
5.97544, 0.95113
5.98799, 0.954932
6.00055, 0.958584
6.0131, 0.962084
6.02565, 0.965433
6.03821, 0.96863
6.05076, 0.971675
6.06331, 0.974566
6.07587, 0.977303
6.08842, 0.979887
6.10098, 0.982316
6.11353, 0.98459
6.12608, 0.986709
6.13864, 0.988673
6.15119, 0.990481
6.16374, 0.992132
6.1763, 0.993628
6.18885, 0.994966
6.2014, 0.996148
6.21396, 0.997173
6.22651, 0.998041
6.23906, 0.998752
6.25162, 0.999305
6.26417, 0.999701
6.27672, 0.999939
6.28928, 1.00002
6.30183, 0.999943
6.31438, 0.999708
6.32694, 0.999316
6.33949, 0.998766
6.35204, 0.998059
6.3646, 0.997195
6.37715, 0.996174
6.3897, 0.994995
6.40226, 0.99366
6.41481, 0.992168
6.42736, 0.99052
6.43992, 0.988716
6.45247, 0.986756
6.46502, 0.98464
6.47758, 0.98237
6.49013, 0.979944
6.50269, 0.977364
6.51524, 0.97463
6.52779, 0.971743
6.54035, 0.968702
6.5529, 0.965508
6.56545, 0.962163
6.57801, 0.958666
6.59056, 0.955018
6.60311, 0.951219
6.61567, 0.94727
6.62822, 0.943172
6.64077, 0.938926
6.65333, 0.934531
6.66588, 0.92999
6.67843, 0.925301
6.69099, 0.920467
6.70354, 0.915488
6.71609, 0.910364
6.72865, 0.905097
6.7412, 0.899688
6.75375, 0.894137
6.76631, 0.888444
6.77886, 0.882612
6.79141, 0.876641
6.80397, 0.870531
6.81652, 0.864284
6.82907, 0.857902
6.84163, 0.851383
6.85418, 0.844731
6.86674, 0.837946
6.87929, 0.831028
6.89184, 0.82398
6.9044, 0.816802
6.91695, 0.809495
6.9295, 0.80206
6.94206, 0.794499
6.95461, 0.786813
6.96716, 0.779003
6.97972, 0.77107
6.99227, 0.763016
7.00482, 0.754841
7.01738, 0.746548
7.02993, 0.738136
7.04248, 0.729609
7.05504, 0.720966
7.06759, 0.71221
7.08014, 0.703342
7.0927, 0.694362
7.10525, 0.685274
7.1178, 0.676077
7.13036, 0.666774
7.14291, 0.657366
7.15546, 0.647854
7.16802, 0.63824
7.18057, 0.628525
7.19312, 0.618712
7.20568, 0.608801
7.21823, 0.598794
7.23079, 0.588692
7.24334, 0.578498
7.25589, 0.568213
7.26845, 0.557838
7.281, 0.547375
7.29355, 0.536826
7.30611, 0.526192
7.31866, 0.515476
7.33121, 0.504678
7.34377, 0.493801
7.35632, 0.482846
7.36887, 0.471814
7.38143, 0.460709
7.39398, 0.449531
7.40653, 0.438282
7.41909, 0.426963
7.43164, 0.415578
7.44419, 0.404127
7.45675, 0.392613
7.4693, 0.381036
7.48185, 0.3694
7.49441, 0.357705
7.50696, 0.345954
7.51951, 0.334148
7.53207, 0.32229
7.54462, 0.310381
7.55717, 0.298423
7.56973, 0.286418
7.58228, 0.274368
7.59484, 0.262275
7.60739, 0.25014
7.61994, 0.237966
7.6325, 0.225754
7.64505, 0.213507
7.6576, 0.201226
7.67016, 0.188914
7.68271, 0.176572
7.69526, 0.164201
7.70782, 0.151805
7.72037, 0.139386
7.73292, 0.126944
7.74548, 0.114482
7.75803, 0.102002
7.77058, 0.0895058
7.78314, 0.0769957
7.79569, 0.0644734
7.80824, 0.051941
7.8208, 0.0394004
7.83335, 0.0268536
7.8459, 0.0143026
7.85846, 0.00174929
7.87101, -0.0108043
7.88356, -0.0233561
7.89612, -0.0359043
7.90867, -0.0484468
7.92122, -0.0609817
7.93378, -0.073507
7.94633, -0.0860207
7.95889, -0.0985208
7.97144, -0.111005
7.98399, -0.123473
7.99655, -0.13592
8.0091, -0.148346
8.02165, -0.160749
8.03421, -0.173127
8.04676, -0.185477
8.05931, -0.197798
8.07187, -0.210088
8.08442, -0.222345
8.09697, -0.234566
8.10953, -0.246751
8.12208, -0.258897
8.13463, -0.271002
8.14719, -0.283064
8.15974, -0.295082
8.17229, -0.307053
8.18485, -0.318976
8.1974, -0.330849
8.20995, -0.342669
8.22251, -0.354436
8.23506, -0.366146
8.24761, -0.377799
8.26017, -0.389393
8.27272, -0.400925
8.28527, -0.412393
8.29783, -0.423797
8.31038, -0.435134
8.32294, -0.446403
8.33549, -0.457601
8.34804, -0.468727
8.3606, -0.479779
8.37315, -0.490755
8.3857, -0.501655
8.39826, -0.512475
8.41081, -0.523214
8.42336, -0.533871
8.43592, -0.544444
8.44847, -0.554931
8.46102, -0.56533
8.47358, -0.575641
8.48613, -0.58586
8.49868, -0.595988
8.51124, -0.606021
8.52379, -0.615959
8.53634, -0.6258
8.5489, -0.635543
8.56145, -0.645185
8.574, -0.654725
8.58656, -0.664162
8.59911, -0.673495
8.61166, -0.682722
8.62422, -0.69184
8.63677, -0.70085
8.64932, -0.70975
8.66188, -0.718537
8.67443, -0.727212
8.68699, -0.735771
8.69954, -0.744215
8.71209, -0.752542
8.72465, -0.76075
8.7372, -0.768838
8.74975, -0.776805
8.76231, -0.784649
8.77486, -0.79237
8.78741, -0.799966
8.79997, -0.807436
8.81252, -0.814778
8.82507, -0.821992
8.83763, -0.829077
8.85018, -0.836031
8.86273, -0.842854
8.87529, -0.849543
8.88784, -0.856099
8.90039, -0.862519
8.91295, -0.868804
8.9255, -0.874952
8.93805, -0.880962
8.95061, -0.886833
8.96316, -0.892564
8.97571, -0.898155
8.98827, -0.903604
9.00082, -0.908911
9.01337, -0.914074
9.02593, -0.919094
9.03848, -0.923969
9.05103, -0.928698
9.06359, -0.93328
9.07614, -0.937716
9.0887, -0.942004
9.10125, -0.946143
9.1138, -0.950133
9.12636, -0.953974
9.13891, -0.957664
9.15146, -0.961204
9.16402, -0.964591
9.17657, -0.967827
9.18912, -0.970911
9.20168, -0.973841
9.21423, -0.976618
9.22678, -0.979241
9.23934, -0.981709
9.25189, -0.984023
9.26444, -0.986182
9.277, -0.988185
9.28955, -0.990033
9.3021, -0.991725
9.31466, -0.99326
9.32721, -0.994639
9.33976, -0.995861
9.35232, -0.996926
9.36487, -0.997834
9.37742, -0.998585
9.38998, -0.999179
9.40253, -0.999615
