-0.000002, 0.000013, -0.000056, 0.000199, -0.000593, 
-0.000002, 0.000013, -0.000059, 0.000208, -0.000617, 
-0.000002, 0.000014, -0.000061, 0.000217, -0.000642, 
-0.000002, 0.000014, -0.000064, 0.000226, -0.000667, 
-0.000002, 0.000015, -0.000067, 0.000235, -0.000694, 
-0.000002, 0.000016, -0.000070, 0.000245, -0.000721, 
-0.000003, 0.000017, -0.000073, 0.000255, -0.000749, 
-0.000003, 0.000017, -0.000076, 0.000266, -0.000778, 
-0.000003, 0.000018, -0.000079, 0.000276, -0.000807, 
-0.000003, 0.000019, -0.000083, 0.000288, -0.000838, 
-0.000003, 0.000020, -0.000086, 0.000299, -0.000870, 
-0.000003, 0.000021, -0.000090, 0.000311, -0.000902, 
-0.000003, 0.000022, -0.000094, 0.000323, -0.000936, 
-0.000004, 0.000023, -0.000098, 0.000336, -0.000970, 
-0.000004, 0.000023, -0.000102, 0.000349, -0.001006, 
-0.000004, 0.000025, -0.000106, 0.000363, -0.001043, 
-0.000004, 0.000026, -0.000110, 0.000377, -0.001080, 
-0.000004, 0.000027, -0.000115, 0.000392, -0.001119, 
-0.000004, 0.000028, -0.000119, 0.000407, -0.001160, 
-0.000005, 0.000029, -0.000124, 0.000422, -0.001201, 
-0.000005, 0.000030, -0.000129, 0.000438, -0.001244, 
-0.000005, 0.000032, -0.000135, 0.000455, -0.001287, 
-0.000005, 0.000033, -0.000140, 0.000472, -0.001333, 
-0.000006, 0.000034, -0.000146, 0.000490, -0.001379, 
-0.000006, 0.000036, -0.000151, 0.000508, -0.001427, 
-0.000006, 0.000037, -0.000157, 0.000527, -0.001476, 
-0.000006, 0.000039, -0.000164, 0.000547, -0.001527, 
-0.000007, 0.000041, -0.000170, 0.000567, -0.001579, 
-0.000007, 0.000042, -0.000177, 0.000588, -0.001633, 
-0.000007, 0.000044, -0.000184, 0.000609, -0.001689, 
-0.000008, 0.000046, -0.000191, 0.000631, -0.001746, 
-0.000008, 0.000048, -0.000199, 0.000654, -0.001804, 
-0.000008, 0.000050, -0.000206, 0.000678, -0.001865, 
-0.000009, 0.000052, -0.000214, 0.000703, -0.001927, 
-0.000009, 0.000054, -0.000222, 0.000728, -0.001990, 
-0.000009, 0.000056, -0.000231, 0.000754, -0.002056, 
-0.000010, 0.000058, -0.000240, 0.000781, -0.002123, 
-0.000010, 0.000061, -0.000249, 0.000808, -0.002193, 
-0.000011, 0.000063, -0.000259, 0.000837, -0.002264, 
-0.000011, 0.000066, -0.000268, 0.000867, -0.002337, 
-0.000012, 0.000068, -0.000279, 0.000897, -0.002412, 
-0.000012, 0.000071, -0.000289, 0.000928, -0.002490, 
-0.000013, 0.000074, -0.000300, 0.000961, -0.002569, 
-0.000013, 0.000077, -0.000311, 0.000994, -0.002650, 
-0.000014, 0.000080, -0.000323, 0.001028, -0.002734, 
-0.000014, 0.000083, -0.000335, 0.001064, -0.002820, 
-0.000015, 0.000087, -0.000347, 0.001100, -0.002908, 
-0.000015, 0.000090, -0.000360, 0.001138, -0.002999, 
-0.000016, 0.000094, -0.000373, 0.001176, -0.003092, 
-0.000017, 0.000097, -0.000387, 0.001216, -0.003187, 
-0.000017, 0.000101, -0.000401, 0.001257, -0.003285, 
-0.000018, 0.000105, -0.000416, 0.001300, -0.003386, 
-0.000019, 0.000109, -0.000431, 0.001343, -0.003489, 
-0.000020, 0.000113, -0.000447, 0.001388, -0.003595, 
-0.000021, 0.000118, -0.000463, 0.001434, -0.003703, 
-0.000021, 0.000122, -0.000479, 0.001482, -0.003814, 
-0.000022, 0.000127, -0.000497, 0.001531, -0.003928, 
-0.000023, 0.000132, -0.000514, 0.001581, -0.004045, 
-0.000024, 0.000137, -0.000533, 0.001633, -0.004164, 
-0.000025, 0.000142, -0.000552, 0.001686, -0.004287, 
-0.000026, 0.000148, -0.000571, 0.001740, -0.004412, 
-0.000027, 0.000153, -0.000591, 0.001797, -0.004541, 
-0.000028, 0.000159, -0.000612, 0.001855, -0.004673, 
-0.000029, 0.000165, -0.000633, 0.001914, -0.004807, 
-0.000031, 0.000172, -0.000656, 0.001975, -0.004945, 
-0.000032, 0.000178, -0.000678, 0.002038, -0.005087, 
-0.000033, 0.000185, -0.000702, 0.002103, -0.005231, 
-0.000034, 0.000192, -0.000726, 0.002169, -0.005379, 
-0.000036, 0.000199, -0.000751, 0.002237, -0.005531, 
-0.000037, 0.000206, -0.000777, 0.002307, -0.005686, 
-0.000039, 0.000214, -0.000804, 0.002379, -0.005844, 
-0.000040, 0.000222, -0.000831, 0.002453, -0.006006, 
-0.000042, 0.000230, -0.000859, 0.002529, -0.006172, 
-0.000044, 0.000238, -0.000888, 0.002607, -0.006342, 
-0.000045, 0.000247, -0.000918, 0.002687, -0.006515, 
-0.000047, 0.000256, -0.000949, 0.002769, -0.006692, 
-0.000049, 0.000265, -0.000981, 0.002853, -0.006872, 
-0.000051, 0.000275, -0.001014, 0.002939, -0.007057, 
-0.000053, 0.000285, -0.001048, 0.003028, -0.007246, 
-0.000055, 0.000295, -0.001082, 0.003118, -0.007438, 
-0.000057, 0.000306, -0.001118, 0.003212, -0.007635, 
-0.000059, 0.000317, -0.001155, 0.003307, -0.007835, 
-0.000061, 0.000328, -0.001193, 0.003405, -0.008040, 
-0.000064, 0.000340, -0.001232, 0.003505, -0.008249, 
-0.000066, 0.000352, -0.001272, 0.003608, -0.008463, 
-0.000069, 0.000364, -0.001313, 0.003714, -0.008680, 
-0.000071, 0.000377, -0.001355, 0.003822, -0.008902, 
-0.000074, 0.000390, -0.001399, 0.003932, -0.009128, 
-0.000077, 0.000404, -0.001444, 0.004046, -0.009359, 
-0.000080, 0.000418, -0.001490, 0.004162, -0.009594, 
-0.000083, 0.000433, -0.001537, 0.004281, -0.009834, 
-0.000086, 0.000448, -0.001586, 0.004402, -0.010078, 
-0.000089, 0.000463, -0.001636, 0.004527, -0.010327, 
-0.000092, 0.000479, -0.001688, 0.004654, -0.010580, 
-0.000096, 0.000496, -0.001740, 0.004785, -0.010838, 
-0.000099, 0.000512, -0.001795, 0.004918, -0.011101, 
-0.000103, 0.000530, -0.001851, 0.005055, -0.011368, 
-0.000107, 0.000548, -0.001908, 0.005194, -0.011640, 
-0.000111, 0.000567, -0.001967, 0.005337, -0.011917, 
-0.000115, 0.000586, -0.002027, 0.005483, -0.012198, 
-0.000119, 0.000606, -0.002089, 0.005633, -0.012485, 
-0.000123, 0.000626, -0.002153, 0.005785, -0.012776, 
-0.000128, 0.000647, -0.002218, 0.005941, -0.013072, 
-0.000132, 0.000668, -0.002286, 0.006101, -0.013373, 
-0.000137, 0.000691, -0.002354, 0.006263, -0.013679, 
-0.000142, 0.000714, -0.002425, 0.006430, -0.013990, 
-0.000147, 0.000737, -0.002498, 0.006600, -0.014306, 
-0.000153, 0.000761, -0.002572, 0.006773, -0.014627, 
-0.000158, 0.000786, -0.002648, 0.006950, -0.014953, 
-0.000164, 0.000812, -0.002726, 0.007131, -0.015283, 
-0.000170, 0.000839, -0.002806, 0.007315, -0.015619, 
-0.000176, 0.000866, -0.002888, 0.007504, -0.015959, 
-0.000182, 0.000894, -0.002973, 0.007696, -0.016304, 
-0.000188, 0.000923, -0.003059, 0.007892, -0.016654, 
-0.000195, 0.000952, -0.003147, 0.008091, -0.017009, 
-0.000202, 0.000983, -0.003238, 0.008295, -0.017369, 
-0.000209, 0.001014, -0.003331, 0.008503, -0.017734, 
-0.000216, 0.001046, -0.003426, 0.008715, -0.018104, 
-0.000223, 0.001080, -0.003523, 0.008931, -0.018479, 
-0.000231, 0.001114, -0.003623, 0.009151, -0.018859, 
-0.000239, 0.001149, -0.003725, 0.009375, -0.019244, 
-0.000247, 0.001185, -0.003829, 0.009604, -0.019634, 
-0.000256, 0.001222, -0.003936, 0.009837, -0.020028, 
-0.000265, 0.001260, -0.004046, 0.010074, -0.020427, 
-0.000274, 0.001299, -0.004158, 0.010316, -0.020831, 
-0.000283, 0.001339, -0.004272, 0.010561, -0.021239, 
-0.000292, 0.001381, -0.004389, 0.010812, -0.021652, 
-0.000302, 0.001423, -0.004509, 0.011066, -0.022069, 
-0.000313, 0.001466, -0.004632, 0.011325, -0.022491, 
-0.000323, 0.001511, -0.004757, 0.011589, -0.022917, 
-0.000334, 0.001557, -0.004885, 0.011857, -0.023348, 
-0.000345, 0.001604, -0.005017, 0.012129, -0.023783, 
-0.000357, 0.001652, -0.005150, 0.012407, -0.024223, 
-0.000368, 0.001702, -0.005287, 0.012689, -0.024666, 
-0.000381, 0.001753, -0.005427, 0.012975, -0.025113, 
-0.000393, 0.001805, -0.005570, 0.013266, -0.025565, 
-0.000406, 0.001859, -0.005716, 0.013562, -0.026020, 
-0.000419, 0.001914, -0.005865, 0.013862, -0.026479, 
-0.000433, 0.001970, -0.006017, 0.014167, -0.026941, 
-0.000447, 0.002028, -0.006173, 0.014476, -0.027407, 
-0.000462, 0.002087, -0.006331, 0.014791, -0.027876, 
-0.000477, 0.002148, -0.006493, 0.015110, -0.028349, 
-0.000492, 0.002211, -0.006658, 0.015434, -0.028825, 
-0.000508, 0.002274, -0.006827, 0.015762, -0.029304, 
-0.000524, 0.002340, -0.006999, 0.016096, -0.029786, 
-0.000541, 0.002407, -0.007174, 0.016434, -0.030271, 
-0.000558, 0.002476, -0.007353, 0.016776, -0.030758, 
-0.000576, 0.002546, -0.007536, 0.017124, -0.031248, 
-0.000594, 0.002618, -0.007722, 0.017476, -0.031740, 
-0.000613, 0.002692, -0.007912, 0.017833, -0.032235, 
-0.000632, 0.002768, -0.008105, 0.018194, -0.032731, 
-0.000652, 0.002846, -0.008302, 0.018560, -0.033229, 
-0.000672, 0.002925, -0.008503, 0.018930, -0.033728, 
-0.000693, 0.003006, -0.008707, 0.019305, -0.034229, 
-0.000715, 0.003089, -0.008915, 0.019685, -0.034731, 
-0.000737, 0.003174, -0.009127, 0.020069, -0.035234, 
-0.000759, 0.003261, -0.009343, 0.020458, -0.035738, 
-0.000783, 0.003350, -0.009563, 0.020851, -0.036242, 
-0.000807, 0.003442, -0.009787, 0.021249, -0.036748, 
-0.000831, 0.003535, -0.010015, 0.021651, -0.037253, 
-0.000857, 0.003630, -0.010247, 0.022057, -0.037759, 
-0.000883, 0.003728, -0.010483, 0.022468, -0.038265, 
-0.000909, 0.003827, -0.010723, 0.022883, -0.038770, 
-0.000937, 0.003929, -0.010967, 0.023303, -0.039275, 
-0.000965, 0.004034, -0.011215, 0.023726, -0.039778, 
-0.000994, 0.004140, -0.011468, 0.024153, -0.040280, 
-0.001023, 0.004249, -0.011724, 0.024585, -0.040781, 
-0.001054, 0.004360, -0.011985, 0.025020, -0.041281, 
-0.001085, 0.004474, -0.012250, 0.025459, -0.041778, 
-0.001117, 0.004590, -0.012520, 0.025902, -0.042274, 
-0.001150, 0.004709, -0.012793, 0.026349, -0.042767, 
-0.001183, 0.004830, -0.013071, 0.026799, -0.043257, 
-0.001218, 0.004953, -0.013353, 0.027253, -0.043744, 
-0.001253, 0.005080, -0.013640, 0.027710, -0.044228, 
-0.001289, 0.005209, -0.013931, 0.028170, -0.044708, 
-0.001327, 0.005340, -0.014226, 0.028634, -0.045184, 
-0.001365, 0.005474, -0.014526, 0.029100, -0.045656, 
-0.001404, 0.005611, -0.014830, 0.029569, -0.046124, 
-0.001444, 0.005751, -0.015138, 0.030042, -0.046586, 
-0.001485, 0.005894, -0.015451, 0.030516, -0.047043, 
-0.001527, 0.006039, -0.015768, 0.030994, -0.047495, 
-0.001570, 0.006187, -0.016089, 0.031474, -0.047942, 
-0.001615, 0.006339, -0.016415, 0.031956, -0.048382, 
-0.001660, 0.006493, -0.016746, 0.032441, -0.048816, 
-0.001706, 0.006650, -0.017081, 0.032928, -0.049244, 
-0.001754, 0.006811, -0.017420, 0.033416, -0.049664, 
-0.001802, 0.006974, -0.017763, 0.033906, -0.050077, 
-0.001852, 0.007141, -0.018111, 0.034398, -0.050482, 
-0.001903, 0.007310, -0.018463, 0.034890, -0.050879, 
-0.001955, 0.007483, -0.018820, 0.035385, -0.051267, 
-0.002009, 0.007659, -0.019181, 0.035880, -0.051647, 
-0.002064, 0.007838, -0.019546, 0.036375, -0.052017, 
-0.002120, 0.008021, -0.019915, 0.036872, -0.052378, 
-0.002177, 0.008206, -0.020288, 0.037368, -0.052729, 
-0.002235, 0.008395, -0.020666, 0.037865, -0.053069, 
-0.002295, 0.008588, -0.021048, 0.038363, -0.053400, 
-0.002357, 0.008784, -0.021434, 0.038860, -0.053719, 
-0.002419, 0.008983, -0.021824, 0.039356, -0.054027, 
-0.002483, 0.009186, -0.022218, 0.039853, -0.054324, 
-0.002549, 0.009392, -0.022617, 0.040348, -0.054610, 
-0.002616, 0.009602, -0.023019, 0.040843, -0.054882, 
-0.002684, 0.009815, -0.023425, 0.041336, -0.055142, 
-0.002754, 0.010032, -0.023835, 0.041828, -0.055389, 
-0.002826, 0.010253, -0.024249, 0.042318, -0.055624, 
-0.002899, 0.010477, -0.024667, 0.042807, -0.055844, 
-0.002974, 0.010705, -0.025088, 0.043293, -0.056051, 
-0.003050, 0.010937, -0.025513, 0.043777, -0.056243, 
-0.003128, 0.011172, -0.025942, 0.044258, -0.056421, 
-0.003208, 0.011411, -0.026374, 0.044737, -0.056583, 
-0.003289, 0.011654, -0.026810, 0.045212, -0.056731, 
-0.003372, 0.011901, -0.027249, 0.045684, -0.056863, 
-0.003457, 0.012152, -0.027691, 0.046152, -0.056979, 
-0.003544, 0.012406, -0.028136, 0.046617, -0.057079, 
-0.003633, 0.012664, -0.028585, 0.047077, -0.057163, 
-0.003723, 0.012926, -0.029037, 0.047534, -0.057230, 
-0.003815, 0.013193, -0.029492, 0.047986, -0.057280, 
-0.003909, 0.013463, -0.029950, 0.048433, -0.057313, 
-0.004005, 0.013737, -0.030410, 0.048874, -0.057328, 
-0.004103, 0.014014, -0.030873, 0.049310, -0.057325, 
-0.004203, 0.014296, -0.031339, 0.049740, -0.057304, 
-0.004305, 0.014582, -0.031807, 0.050163, -0.057264, 
-0.004409, 0.014872, -0.032277, 0.050581, -0.057205, 
-0.004515, 0.015165, -0.032750, 0.050991, -0.057127, 
-0.004623, 0.015463, -0.033224, 0.051395, -0.057031, 
-0.004734, 0.015765, -0.033701, 0.051792, -0.056915, 
-0.004846, 0.016070, -0.034179, 0.052180, -0.056778, 
-0.004961, 0.016380, -0.034659, 0.052561, -0.056623, 
-0.005077, 0.016694, -0.035140, 0.052934, -0.056446, 
-0.005196, 0.017011, -0.035623, 0.053298, -0.056250, 
-0.005317, 0.017333, -0.036107, 0.053653, -0.056032, 
-0.005441, 0.017658, -0.036591, 0.053998, -0.055793, 
-0.005567, 0.017987, -0.037077, 0.054334, -0.055534, 
-0.005695, 0.018320, -0.037563, 0.054660, -0.055253, 
-0.005825, 0.018658, -0.038049, 0.054975, -0.054950, 
-0.005958, 0.018999, -0.038536, 0.055280, -0.054627, 
-0.006093, 0.019344, -0.039023, 0.055575, -0.054281, 
-0.006231, 0.019692, -0.039511, 0.055858, -0.053914, 
-0.006371, 0.020045, -0.039998, 0.056130, -0.053525, 
-0.006514, 0.020401, -0.040484, 0.056390, -0.053115, 
-0.006659, 0.020762, -0.040970, 0.056638, -0.052682, 
-0.006807, 0.021126, -0.041456, 0.056874, -0.052228, 
-0.006957, 0.021494, -0.041940, 0.057098, -0.051751, 
-0.007110, 0.021865, -0.042424, 0.057308, -0.051253, 
-0.007266, 0.022241, -0.042907, 0.057506, -0.050732, 
-0.007424, 0.022620, -0.043388, 0.057690, -0.050190, 
-0.007585, 0.023003, -0.043868, 0.057861, -0.049626, 
-0.007749, 0.023390, -0.044345, 0.058018, -0.049040, 
-0.007915, 0.023780, -0.044821, 0.058160, -0.048433, 
-0.008084, 0.024174, -0.045295, 0.058288, -0.047803, 
-0.008256, 0.024571, -0.045766, 0.058401, -0.047152, 
-0.008431, 0.024972, -0.046234, 0.058499, -0.046479, 
-0.008609, 0.025376, -0.046700, 0.058582, -0.045785, 
-0.008790, 0.025784, -0.047163, 0.058649, -0.045069, 
-0.008973, 0.026195, -0.047622, 0.058701, -0.044333, 
-0.009160, 0.026610, -0.048079, 0.058737, -0.043576, 
-0.009349, 0.027027, -0.048531, 0.058756, -0.042797, 
-0.009541, 0.027448, -0.048979, 0.058758, -0.041998, 
-0.009737, 0.027872, -0.049423, 0.058744, -0.041178, 
-0.009935, 0.028299, -0.049862, 0.058712, -0.040339, 
-0.010136, 0.028729, -0.050297, 0.058664, -0.039479, 
-0.010341, 0.029162, -0.050727, 0.058598, -0.038600, 
-0.010548, 0.029598, -0.051152, 0.058514, -0.037701, 
-0.010759, 0.030036, -0.051571, 0.058412, -0.036783, 
-0.010973, 0.030478, -0.051985, 0.058293, -0.035847, 
-0.011190, 0.030922, -0.052393, 0.058155, -0.034893, 
-0.011410, 0.031368, -0.052794, 0.057998, -0.033920, 
-0.011633, 0.031817, -0.053189, 0.057823, -0.032929, 
-0.011859, 0.032268, -0.053578, 0.057628, -0.031921, 
-0.012089, 0.032721, -0.053959, 0.057414, -0.030896, 
-0.012322, 0.033177, -0.054332, 0.057182, -0.029854, 
-0.012558, 0.033634, -0.054698, 0.056929, -0.028796, 
-0.012797, 0.034093, -0.055057, 0.056657, -0.027723, 
-0.013039, 0.034554, -0.055407, 0.056366, -0.026634, 
-0.013285, 0.035017, -0.055749, 0.056054, -0.025531, 
-0.013534, 0.035482, -0.056083, 0.055724, -0.024414, 
-0.013786, 0.035948, -0.056408, 0.055373, -0.023283, 
-0.014042, 0.036415, -0.056723, 0.055001, -0.022139, 
-0.014301, 0.036884, -0.057029, 0.054610, -0.020982, 
-0.014563, 0.037353, -0.057325, 0.054199, -0.019814, 
-0.014828, 0.037823, -0.057611, 0.053766, -0.018633, 
-0.015097, 0.038295, -0.057886, 0.053314, -0.017442, 
-0.015369, 0.038767, -0.058152, 0.052841, -0.016242, 
-0.015644, 0.039239, -0.058407, 0.052349, -0.015031, 
-0.015923, 0.039713, -0.058651, 0.051835, -0.013812, 
-0.016205, 0.040186, -0.058883, 0.051302, -0.012585, 
-0.016490, 0.040660, -0.059105, 0.050749, -0.011350, 
-0.016779, 0.041134, -0.059315, 0.050175, -0.010109, 
-0.017071, 0.041608, -0.059512, 0.049581, -0.008861, 
-0.017366, 0.042082, -0.059698, 0.048967, -0.007608, 
-0.017664, 0.042555, -0.059871, 0.048333, -0.006350, 
-0.017967, 0.043028, -0.060032, 0.047680, -0.005089, 
-0.018272, 0.043501, -0.060180, 0.047007, -0.003824, 
-0.018581, 0.043973, -0.060315, 0.046314, -0.002557, 
-0.018893, 0.044444, -0.060437, 0.045602, -0.001289, 
-0.019209, 0.044914, -0.060545, 0.044870, -0.000019, 
-0.019527, 0.045383, -0.060640, 0.044119, 0.001251, 
-0.019850, 0.045850, -0.060720, 0.043350, 0.002519, 
-0.020175, 0.046316, -0.060787, 0.042562, 0.003786, 
-0.020504, 0.046780, -0.060839, 0.041755, 0.005050, 
-0.020836, 0.047242, -0.060876, 0.040929, 0.006311, 
-0.021171, 0.047702, -0.060899, 0.040085, 0.007569, 
-0.021509, 0.048160, -0.060906, 0.039224, 0.008821, 
-0.021851, 0.048615, -0.060897, 0.038344, 0.010068, 
-0.022196, 0.049067, -0.060873, 0.037447, 0.011308, 
-0.022543, 0.049516, -0.060834, 0.036532, 0.012540, 
-0.022895, 0.049963, -0.060779, 0.035601, 0.013765, 
-0.023249, 0.050406, -0.060707, 0.034654, 0.014980, 
-0.023606, 0.050847, -0.060620, 0.033690, 0.016185, 
-0.023966, 0.051283, -0.060516, 0.032710, 0.017379, 
-0.024330, 0.051716, -0.060396, 0.031715, 0.018562, 
-0.024696, 0.052145, -0.060259, 0.030705, 0.019732, 
-0.025066, 0.052570, -0.060105, 0.029681, 0.020889, 
-0.025438, 0.052991, -0.059935, 0.028642, 0.022031, 
-0.025814, 0.053407, -0.059748, 0.027590, 0.023159, 
-0.026192, 0.053819, -0.059544, 0.026523, 0.024270, 
-0.026574, 0.054225, -0.059322, 0.025444, 0.025365, 
-0.026958, 0.054627, -0.059083, 0.024352, 0.026442, 
-0.027345, 0.055024, -0.058826, 0.023249, 0.027501, 
-0.027734, 0.055415, -0.058552, 0.022133, 0.028541, 
-0.028127, 0.055800, -0.058260, 0.021007, 0.029561, 
-0.028522, 0.056180, -0.057951, 0.019870, 0.030559, 
-0.028920, 0.056554, -0.057624, 0.018723, 0.031536, 
-0.029320, 0.056921, -0.057278, 0.017566, 0.032491, 
-0.029723, 0.057282, -0.056915, 0.016400, 0.033423, 
-0.030129, 0.057636, -0.056534, 0.015226, 0.034331, 
-0.030537, 0.057984, -0.056135, 0.014044, 0.035214, 
-0.030948, 0.058325, -0.055719, 0.012855, 0.036072, 
-0.031361, 0.058659, -0.055284, 0.011659, 0.036904, 
-0.031776, 0.058986, -0.054832, 0.010457, 0.037709, 
-0.032194, 0.059305, -0.054361, 0.009249, 0.038487, 
-0.032613, 0.059616, -0.053873, 0.008036, 0.039236, 
-0.033035, 0.059919, -0.053366, 0.006820, 0.039957, 
-0.033459, 0.060213, -0.052841, 0.005599, 0.040648, 
-0.033885, 0.060499, -0.052298, 0.004375, 0.041309, 
-0.034313, 0.060777, -0.051738, 0.003149, 0.041940, 
-0.034743, 0.061045, -0.051159, 0.001922, 0.042538, 
-0.035174, 0.061305, -0.050563, 0.000693, 0.043105, 
-0.035607, 0.061555, -0.049949, -0.000536, 0.043640, 
-0.036043, 0.061797, -0.049317, -0.001765, 0.044143, 
-0.036480, 0.062029, -0.048668, -0.002993, 0.044612, 
-0.036919, 0.062252, -0.048003, -0.004219, 0.045047, 
-0.037359, 0.062464, -0.047320, -0.005443, 0.045449, 
-0.037801, 0.062667, -0.046619, -0.006664, 0.045816, 
-0.038244, 0.062860, -0.045903, -0.007881, 0.046148, 
-0.038689, 0.063042, -0.045169, -0.009093, 0.046445, 
-0.039134, 0.063214, -0.044419, -0.010301, 0.046706, 
-0.039582, 0.063376, -0.043653, -0.011502, 0.046932, 
-0.040030, 0.063526, -0.042870, -0.012697, 0.047121, 
-0.040479, 0.063665, -0.042071, -0.013885, 0.047273, 
-0.040929, 0.063793, -0.041256, -0.015065, 0.047389, 
-0.041381, 0.063910, -0.040426, -0.016236, 0.047469, 
-0.041833, 0.064015, -0.039581, -0.017397, 0.047511, 
-0.042286, 0.064109, -0.038721, -0.018549, 0.047516, 
-0.042740, 0.064191, -0.037845, -0.019690, 0.047484, 
-0.043194, 0.064262, -0.036955, -0.020819, 0.047415, 
-0.043649, 0.064319, -0.036051, -0.021936, 0.047308, 
-0.044104, 0.064365, -0.035133, -0.023040, 0.047163, 
-0.044559, 0.064399, -0.034201, -0.024130, 0.046982, 
-0.045015, 0.064419, -0.033255, -0.025206, 0.046763, 
-0.045471, 0.064427, -0.032296, -0.026267, 0.046506, 
-0.045927, 0.064423, -0.031324, -0.027312, 0.046213, 
-0.046383, 0.064405, -0.030340, -0.028341, 0.045883, 
-0.046839, 0.064375, -0.029343, -0.029353, 0.045516, 
-0.047295, 0.064331, -0.028335, -0.030346, 0.045112, 
-0.047750, 0.064274, -0.027315, -0.031322, 0.044672, 
-0.048204, 0.064203, -0.026284, -0.032278, 0.044196, 
-0.048658, 0.064118, -0.025242, -0.033215, 0.043683, 
-0.049112, 0.064020, -0.024189, -0.034131, 0.043135, 
-0.049564, 0.063907, -0.023127, -0.035026, 0.042552, 
-0.050016, 0.063782, -0.022055, -0.035900, 0.041934, 
-0.050468, 0.063643, -0.020973, -0.036752, 0.041282, 
-0.050918, 0.063489, -0.019883, -0.037580, 0.040597, 
-0.051367, 0.063322, -0.018785, -0.038386, 0.039878, 
-0.051815, 0.063140, -0.017679, -0.039167, 0.039126, 
-0.052261, 0.062944, -0.016565, -0.039923, 0.038341, 
-0.052706, 0.062734, -0.015444, -0.040655, 0.037525, 
-0.053150, 0.062509, -0.014317, -0.041362, 0.036678, 
-0.053592, 0.062270, -0.013183, -0.042042, 0.035800, 
-0.054032, 0.062016, -0.012043, -0.042695, 0.034893, 
-0.054470, 0.061748, -0.010898, -0.043322, 0.033956, 
-0.054907, 0.061465, -0.009749, -0.043921, 0.032992, 
-0.055341, 0.061168, -0.008595, -0.044491, 0.031999, 
-0.055773, 0.060856, -0.007438, -0.045033, 0.030980, 
-0.056203, 0.060529, -0.006277, -0.045547, 0.029934, 
-0.056629, 0.060187, -0.005113, -0.046031, 0.028863, 
-0.057054, 0.059830, -0.003947, -0.046485, 0.027767, 
-0.057475, 0.059459, -0.002779, -0.046909, 0.026649, 
-0.057894, 0.059072, -0.001610, -0.047303, 0.025507, 
-0.058311, 0.058672, -0.000440, -0.047666, 0.024344, 
-0.058724, 0.058257, 0.000729, -0.047998, 0.023160, 
-0.059135, 0.057827, 0.001898, -0.048299, 0.021957, 
-0.059542, 0.057382, 0.003067, -0.048568, 0.020735, 
-0.059946, 0.056923, 0.004234, -0.048806, 0.019495, 
-0.060347, 0.056449, 0.005399, -0.049011, 0.018239, 
-0.060743, 0.055960, 0.006562, -0.049184, 0.016966, 
-0.061137, 0.055457, 0.007722, -0.049325, 0.015679, 
-0.061526, 0.054939, 0.008879, -0.049433, 0.014379, 
